id	hallgatoid	datum	lap	oldal
5301	31	2013.05.08	21	1
5302	14	2013.05.08	17	1
5303	41	2013.05.08	22	1
5304	55	2013.05.08	4	1
5305	28	2013.05.08	17	1
5306	38	2013.05.08	26	1
5307	18	2013.05.08	28	2
5308	60	2013.05.08	30	1
5309	66	2013.05.08	28	1
5310	80	2013.05.08	9	1
5311	51	2013.05.08	9	1
5312	63	2013.05.08	24	1
5313	30	2013.05.08	4	2
5314	67	2013.05.08	29	1
5315	23	2013.05.08	4	1
5316	33	2013.05.08	9	2
5317	5	2013.05.08	8	1
5318	31	2013.05.08	7	2
5319	66	2013.05.08	23	1
5320	42	2013.05.08	26	1
5321	15	2013.05.08	26	1
5322	17	2013.05.08	29	1
5323	81	2013.05.08	30	1
5324	40	2013.05.08	4	1
5325	5	2013.05.08	17	2
5326	73	2013.05.08	1	2
5327	29	2013.05.08	27	1
5328	45	2013.05.08	24	1
5329	13	2013.05.08	18	1
5330	71	2013.05.08	18	1
5331	44	2013.05.08	2	2
5332	35	2013.05.08	22	1
5333	24	2013.05.08	8	1
5334	5	2013.05.08	15	1
5335	27	2013.05.08	12	2
5336	9	2013.05.08	12	2
5337	31	2013.05.08	6	1
5338	61	2013.05.08	28	1
5339	50	2013.05.09	7	1
5340	39	2013.05.09	6	1
5341	64	2013.05.09	13	1
5342	21	2013.05.09	15	2
5343	13	2013.05.09	25	1
5344	57	2013.05.09	22	2
5345	60	2013.05.09	15	1
5346	51	2013.05.09	30	2
5347	86	2013.05.09	15	1
5348	56	2013.05.09	4	1
5349	87	2013.05.09	19	1
5350	74	2013.05.09	1	1
5351	91	2013.05.10	6	2
5352	45	2013.05.10	8	1
5353	91	2013.05.10	18	1
5354	78	2013.05.10	14	1
5355	43	2013.05.10	15	1
5356	2	2013.05.10	21	1
5357	70	2013.05.10	13	1
5358	26	2013.05.10	12	2
5359	69	2013.05.10	2	1
5360	85	2013.05.10	24	1
5361	11	2013.05.10	23	1
5362	47	2013.05.10	22	2
5363	41	2013.05.10	11	2
5364	44	2013.05.10	17	1
5365	55	2013.05.10	28	1
5366	84	2013.05.10	27	1
5367	29	2013.05.10	5	2
5368	47	2013.05.11	7	1
5369	17	2013.05.11	29	1
5370	81	2013.05.11	5	1
5371	33	2013.05.11	10	1
5372	11	2013.05.11	10	1
5373	89	2013.05.11	12	1
5374	6	2013.05.11	10	1
5375	86	2013.05.11	4	2
5376	41	2013.05.11	22	1
5377	39	2013.05.11	16	1
5378	1	2013.05.11	13	1
5379	23	2013.05.11	23	1
5380	6	2013.05.11	28	1
5381	16	2013.05.11	16	1
5382	11	2013.05.11	27	1
5383	48	2013.05.11	20	1
5384	64	2013.05.11	12	1
5385	21	2013.05.12	11	1
5386	76	2013.05.12	25	2
5387	87	2013.05.12	16	1
5388	11	2013.05.12	19	1
5389	75	2013.05.12	25	2
5390	91	2013.05.12	24	1
5391	5	2013.05.12	8	1
5392	35	2013.05.12	21	2
5393	10	2013.05.12	16	2
5394	21	2013.05.12	23	1
5395	22	2013.05.13	26	1
5396	9	2013.05.13	29	1
5397	42	2013.05.13	8	1
5398	29	2013.05.13	2	1
5399	72	2013.05.13	12	2
5400	38	2013.05.13	1	2
5401	67	2013.05.13	19	1
5402	52	2013.05.13	5	1
5403	26	2013.05.13	17	2
5404	28	2013.05.13	24	1
5405	47	2013.05.13	4	1
5406	16	2013.05.13	21	2
5407	13	2013.05.13	12	2
5408	50	2013.05.13	30	1
5409	4	2013.05.13	3	2
5410	82	2013.05.13	8	1
5411	34	2013.05.13	17	1
5412	42	2013.05.13	16	1
5413	54	2013.05.13	7	1
5414	40	2013.05.13	16	2
5415	51	2013.05.13	5	1
5416	3	2013.05.13	6	2
5417	58	2013.05.13	30	1
5418	26	2013.05.13	24	1
5419	60	2013.05.13	9	1
5420	21	2013.05.13	19	2
5421	20	2013.05.13	13	2
5422	48	2013.05.13	13	1
5423	85	2013.05.13	8	2
5424	34	2013.05.13	24	2
5425	71	2013.05.13	1	2
5426	90	2013.05.13	23	2
5427	67	2013.05.13	8	1
5428	79	2013.05.13	5	1
5429	50	2013.05.13	6	1
5430	27	2013.05.13	21	1
5431	87	2013.05.13	11	1
5432	48	2013.05.14	4	1
5433	73	2013.05.14	4	1
5434	12	2013.05.14	29	2
5435	40	2013.05.14	16	2
5436	40	2013.05.14	26	1
5437	3	2013.05.14	14	1
5438	86	2013.05.14	8	2
5439	2	2013.05.14	4	2
5440	5	2013.05.14	12	1
5441	55	2013.05.14	24	2
5442	63	2013.05.14	23	1
5443	50	2013.05.14	8	1
5444	5	2013.05.14	18	1
5445	69	2013.05.14	6	1
5446	10	2013.05.14	3	1
5447	70	2013.05.14	30	1
5448	27	2013.05.14	4	1
5449	15	2013.05.14	13	2
5450	10	2013.05.14	15	1
5451	60	2013.05.14	5	1
5452	10	2013.05.14	4	1
5453	85	2013.05.14	5	1
5454	65	2013.05.14	14	2
5455	66	2013.05.14	13	1
5456	51	2013.05.14	21	1
5457	6	2013.05.14	21	2
5458	52	2013.05.14	20	1
5459	57	2013.05.14	29	1
5460	88	2013.05.14	17	1
5461	89	2013.05.14	7	2
5462	47	2013.05.14	16	2
5463	56	2013.05.14	7	1
5464	58	2013.05.14	26	1
5465	5	2013.05.14	3	1
5466	43	2013.05.14	22	1
5467	64	2013.05.14	8	1
5468	25	2013.05.14	8	2
5469	67	2013.05.14	28	2
5470	3	2013.05.14	17	1
5471	81	2013.05.15	5	1
5472	47	2013.05.15	18	1
5473	33	2013.05.15	30	1
5474	88	2013.05.15	22	1
5475	53	2013.05.15	6	1
5476	31	2013.05.15	14	1
5477	78	2013.05.15	2	2
5478	31	2013.05.15	6	1
5479	87	2013.05.15	21	1
5480	75	2013.05.15	8	1
5481	19	2013.05.15	23	2
5482	2	2013.05.15	18	2
5483	51	2013.05.15	30	1
5484	79	2013.05.15	22	2
5485	30	2013.05.15	12	2
5486	18	2013.05.15	27	1
5487	59	2013.05.15	15	1
5488	6	2013.05.15	5	2
5489	48	2013.05.15	3	1
5490	87	2013.05.15	29	2
5491	26	2013.05.15	10	1
5492	19	2013.05.15	8	1
5493	66	2013.05.15	1	1
5494	15	2013.05.15	28	2
5495	21	2013.05.15	19	1
5496	71	2013.05.15	16	1
5497	57	2013.05.15	5	1
5498	46	2013.05.15	21	2
5499	73	2013.05.15	8	2
5500	92	2013.05.15	30	2
5501	22	2013.05.16	25	1
5502	62	2013.05.16	3	2
5503	9	2013.05.16	16	2
5504	86	2013.05.16	21	1
5505	81	2013.05.16	13	1
5506	87	2013.05.16	20	2
5507	24	2013.05.16	13	1
5508	82	2013.05.16	7	1
5509	9	2013.05.16	26	1
5510	43	2013.05.16	2	1
5511	38	2013.05.16	16	1
5512	56	2013.05.16	19	1
5513	16	2013.05.17	13	2
5514	20	2013.05.18	10	1
5515	42	2013.05.18	21	1
5516	27	2013.05.19	23	1
5517	5	2013.05.19	12	1
5518	87	2013.05.19	18	1
5519	65	2013.05.19	26	2
5520	84	2013.05.19	4	1
5521	90	2013.05.19	12	2
5522	39	2013.05.19	17	1
5523	23	2013.05.19	15	1
5524	40	2013.05.19	18	1
5525	73	2013.05.19	7	1
5526	20	2013.05.19	21	1
5527	46	2013.05.19	28	1
5528	81	2013.05.19	15	1
5529	49	2013.05.19	17	1
5530	83	2013.05.19	4	1
5531	85	2013.05.19	18	1
5532	76	2013.05.19	14	2
5533	69	2013.05.19	28	1
5534	77	2013.05.19	12	1
5535	88	2013.05.19	8	2
5536	63	2013.05.19	8	2
5537	86	2013.05.20	2	1
5538	34	2013.05.20	1	1
5539	18	2013.05.20	20	1
5540	4	2013.05.20	11	1
5541	45	2013.05.20	16	1
5542	74	2013.05.20	5	1
5543	79	2013.05.20	11	1
5544	90	2013.05.20	10	1
5545	39	2013.05.20	8	1
5546	41	2013.05.20	28	1
5547	8	2013.05.20	18	2
5548	85	2013.05.20	12	2
5549	57	2013.05.20	11	2
5550	60	2013.05.20	7	2
5551	89	2013.05.20	25	1
5552	4	2013.05.20	20	1
5553	63	2013.05.20	6	1
5554	62	2013.05.20	13	2
5555	11	2013.05.20	15	2
5556	45	2013.05.20	25	1
5557	5	2013.05.20	1	1
5558	64	2013.05.20	15	1
5559	7	2013.05.20	17	2
5560	52	2013.05.20	13	1
5561	59	2013.05.20	27	1
5562	84	2013.05.20	30	2
5563	36	2013.05.20	18	2
5564	8	2013.05.21	7	2
5565	78	2013.05.21	11	1
5566	48	2013.05.21	19	1
5567	36	2013.05.21	9	1
5568	2	2013.05.21	30	1
5569	24	2013.05.21	6	1
5570	42	2013.05.21	7	2
5571	86	2013.05.21	16	1
5572	68	2013.05.21	7	1
5573	27	2013.05.21	2	2
5574	85	2013.05.21	25	1
5575	7	2013.05.21	29	1
5576	77	2013.05.21	9	1
5577	1	2013.05.21	13	2
5578	43	2013.05.21	27	1
5579	77	2013.05.21	5	2
5580	39	2013.05.21	27	2
5581	63	2013.05.21	23	1
5582	49	2013.05.21	30	1
5583	67	2013.05.21	11	2
5584	27	2013.05.21	25	1
5585	80	2013.05.21	6	2
5586	58	2013.05.21	3	1
5587	88	2013.05.21	26	2
5588	52	2013.05.21	19	2
5589	11	2013.05.21	14	1
5590	33	2013.05.21	14	1
5591	23	2013.05.21	9	2
5592	65	2013.05.22	16	2
5593	29	2013.05.22	22	2
5594	44	2013.05.22	25	1
5595	28	2013.05.22	14	1
5596	42	2013.05.23	26	2
5597	49	2013.05.23	22	1
5598	66	2013.05.23	7	2
5599	66	2013.05.23	21	2
5600	24	2013.05.23	4	2
5601	4	2013.05.23	6	1
5602	88	2013.05.23	13	2
5603	38	2013.05.23	26	1
5604	78	2013.05.23	6	2
5605	1	2013.05.23	22	1
5606	78	2013.05.23	22	1
5607	84	2013.05.23	12	1
5608	58	2013.05.23	15	1
5609	63	2013.05.23	14	1
5610	80	2013.05.23	29	1
5611	18	2013.05.23	28	1
5612	46	2013.05.23	1	1
5613	29	2013.05.23	27	1
5614	10	2013.05.23	10	1
5615	43	2013.05.23	2	1
5616	26	2013.05.23	6	2
5617	34	2013.05.23	6	1
5618	68	2013.05.23	29	2
5619	49	2013.05.23	5	2
5620	15	2013.05.23	3	1
5621	44	2013.05.24	6	1
5622	11	2013.05.24	27	1
5623	24	2013.05.24	21	1
5624	33	2013.05.25	30	1
5625	12	2013.05.26	15	1
5626	86	2013.05.26	12	1
5627	22	2013.05.26	10	1
5628	34	2013.05.26	28	1
5629	92	2013.05.26	13	1
5630	48	2013.05.26	12	1
5631	23	2013.05.26	18	2
5632	13	2013.05.26	28	1
5633	14	2013.05.26	20	2
5634	76	2013.05.26	25	1
5635	50	2013.05.26	18	1
5636	39	2013.05.26	13	1
5637	36	2013.05.26	25	1
5638	79	2013.05.26	22	1
5639	67	2013.05.26	29	1
5640	15	2013.05.26	14	1
5641	92	2013.05.26	16	1
5642	56	2013.05.26	25	2
5643	57	2013.05.26	27	1
5644	58	2013.05.26	11	1
5645	46	2013.05.26	30	2
5646	25	2013.05.26	20	1
5647	63	2013.05.27	29	1
5648	9	2013.05.27	19	1
5649	27	2013.05.28	4	1
5650	70	2013.05.28	29	2
5651	75	2013.05.28	14	2
5652	31	2013.05.28	20	1
5653	72	2013.05.28	15	2
5654	33	2013.05.28	4	1
5655	61	2013.05.28	14	2
5656	91	2013.05.28	9	1
5657	3	2013.05.28	29	2
5658	40	2013.05.28	9	1
5659	84	2013.05.28	8	1
5660	85	2013.05.28	7	2
5661	84	2013.05.28	4	1
5662	47	2013.05.28	21	1
5663	63	2013.05.28	6	1
5664	36	2013.05.28	4	1
5665	84	2013.05.28	22	1
5666	78	2013.05.28	13	1
5667	60	2013.05.28	9	2
5668	85	2013.05.28	7	1
5669	42	2013.05.28	28	1
5670	53	2013.05.28	10	2
5671	40	2013.05.28	16	2
5672	74	2013.05.28	23	2
5673	81	2013.05.28	30	2
5674	5	2013.05.28	19	1
5675	55	2013.05.28	7	2
5676	28	2013.05.28	1	1
5677	10	2013.05.28	22	2
5678	60	2013.05.28	30	1
5679	23	2013.05.28	5	1
5680	40	2013.05.28	20	1
5681	21	2013.05.28	19	1
5682	87	2013.05.28	16	1
5683	29	2013.05.28	26	2
5684	56	2013.05.28	19	1
5685	11	2013.05.28	23	1
5686	21	2013.05.28	10	1
5687	67	2013.05.28	2	2
5688	86	2013.05.29	24	2
5689	54	2013.05.29	7	1
5690	73	2013.05.29	24	1
5691	79	2013.05.29	24	2
5692	62	2013.05.29	28	1
5693	7	2013.05.29	28	2
5694	13	2013.05.29	18	1
5695	52	2013.05.29	7	1
5696	33	2013.05.29	19	1
5697	63	2013.05.29	18	1
5698	62	2013.05.29	28	1
5699	69	2013.05.29	17	1
5700	50	2013.05.29	5	1
5701	15	2013.05.29	22	1
5702	37	2013.05.29	2	1
5703	1	2013.05.29	12	1
5704	72	2013.05.29	19	1
5705	57	2013.05.29	22	1
5706	9	2013.05.29	25	1
5707	24	2013.05.29	29	2
5708	46	2013.05.30	9	1
5709	79	2013.05.30	22	2
5710	83	2013.05.30	23	1
5711	18	2013.05.30	20	1
5712	48	2013.05.30	29	1
5713	18	2013.05.30	30	1
5714	48	2013.05.30	26	1
5715	6	2013.05.30	3	1
5716	13	2013.05.30	28	2
5717	81	2013.05.31	13	2
5718	89	2013.05.31	17	1
5719	64	2013.05.31	20	1
5720	5	2013.05.31	28	1
5721	80	2013.05.31	5	1
5722	44	2013.05.31	18	1
5723	53	2013.05.31	5	2
5724	86	2013.05.31	16	2
5725	66	2013.05.31	12	1
5726	28	2013.05.31	24	1
5727	31	2013.05.31	28	1
5728	8	2013.05.31	20	1
5729	40	2013.05.31	28	1
5730	39	2013.05.31	5	1
5731	70	2013.06.01	23	1
5732	70	2013.06.01	16	1
5733	19	2013.06.01	10	1
5734	30	2013.06.01	27	2
5735	87	2013.06.01	3	2
5736	81	2013.06.01	19	1
5737	55	2013.06.01	27	1
5738	18	2013.06.01	9	2
5739	20	2013.06.01	11	2
5740	17	2013.06.01	13	1
5741	43	2013.06.01	1	1
5742	20	2013.06.01	7	2
5743	78	2013.06.01	4	2
5744	91	2013.06.01	3	1
5745	46	2013.06.01	26	1
5746	33	2013.06.01	5	1
5747	22	2013.06.01	2	1
5748	5	2013.06.01	28	1
5749	19	2013.06.01	26	1
5750	21	2013.06.01	10	1
5751	5	2013.06.01	3	1
5752	50	2013.06.01	21	1
5753	64	2013.06.01	13	2
5754	59	2013.06.01	17	2
5755	33	2013.06.01	1	2
5756	45	2013.06.01	21	2
5757	35	2013.06.01	28	2
5758	87	2013.06.01	16	2
5759	23	2013.06.01	30	1
5760	41	2013.06.01	29	1
5761	29	2013.06.01	10	1
5762	88	2013.06.01	6	1
5763	4	2013.06.01	4	1
5764	71	2013.06.01	28	2
5765	61	2013.06.01	1	1
5766	77	2013.06.01	12	1
5767	60	2013.06.01	18	2
5768	70	2013.06.01	11	1
5769	66	2013.06.01	30	2
5770	54	2013.06.01	1	1
5771	88	2013.06.01	8	1
5772	6	2013.06.01	21	1
5773	38	2013.06.01	18	1
5774	71	2013.06.01	13	1
5775	71	2013.06.01	14	1
5776	16	2013.06.01	24	1
5777	16	2013.06.02	1	1
5778	64	2013.06.02	26	2
5779	76	2013.06.02	5	2
5780	56	2013.06.02	14	1
5781	44	2013.06.03	6	1
5782	1	2013.06.03	21	2
5783	21	2013.06.03	24	1
5784	60	2013.06.03	10	2
5785	35	2013.06.03	22	1
5786	27	2013.06.03	26	1
5787	25	2013.06.03	30	1
5788	42	2013.06.03	18	2
5789	22	2013.06.03	28	1
5790	29	2013.06.03	5	1
5791	53	2013.06.03	7	2
5792	36	2013.06.03	17	1
5793	24	2013.06.03	11	1
5794	71	2013.06.03	27	1
5795	37	2013.06.03	25	2
5796	90	2013.06.03	3	1
5797	3	2013.06.03	25	1
5798	9	2013.06.04	12	1
5799	10	2013.06.04	18	1
5800	89	2013.06.04	5	1
5801	49	2013.06.04	2	1
5802	24	2013.06.05	20	2
5803	34	2013.06.05	3	1
5804	39	2013.06.05	15	1
5805	61	2013.06.05	19	1
5806	55	2013.06.05	7	1
5807	59	2013.06.05	29	2
5808	39	2013.06.05	18	2
5809	71	2013.06.05	21	2
5810	66	2013.06.05	5	1
5811	91	2013.06.05	30	2
5812	69	2013.06.05	28	1
5813	49	2013.06.05	10	1
5814	91	2013.06.05	14	1
5815	85	2013.06.05	3	2
5816	39	2013.06.05	29	2
5817	58	2013.06.05	12	1
5818	67	2013.06.06	10	2
5819	74	2013.06.06	26	1
5820	24	2013.06.07	22	1
5821	85	2013.06.07	20	2
5822	61	2013.06.07	10	1
5823	71	2013.06.08	9	1
5824	87	2013.06.08	1	2
5825	9	2013.06.08	5	1
5826	88	2013.06.08	23	1
5827	35	2013.06.08	9	1
5828	9	2013.06.08	30	1
5829	81	2013.06.08	21	2
5830	8	2013.06.08	20	2
5831	43	2013.06.08	8	1
5832	7	2013.06.08	18	1
5833	76	2013.06.08	20	1
5834	51	2013.06.08	25	2
5835	20	2013.06.08	10	1
5836	81	2013.06.08	20	1
5837	42	2013.06.08	1	1
5838	13	2013.06.08	30	2
5839	11	2013.06.08	26	1
5840	40	2013.06.09	6	1
5841	8	2013.06.09	16	1
5842	73	2013.06.09	9	2
5843	70	2013.06.09	16	1
5844	15	2013.06.09	8	1
5845	23	2013.06.09	12	1
5846	23	2013.06.09	11	2
5847	11	2013.06.09	14	1
5848	22	2013.06.09	2	1
5849	22	2013.06.09	25	1
5850	3	2013.06.09	10	1
5851	67	2013.06.09	10	1
5852	72	2013.06.09	9	1
5853	90	2013.06.09	27	1
5854	79	2013.06.09	12	1
5855	34	2013.06.09	19	1
5856	17	2013.06.09	26	2
5857	15	2013.06.09	6	2
5858	84	2013.06.09	15	2
5859	92	2013.06.10	8	1
5860	5	2013.06.10	18	1
5861	14	2013.06.10	19	1
5862	8	2013.06.10	16	1
5863	9	2013.06.10	21	1
5864	63	2013.06.10	16	2
5865	27	2013.06.10	27	1
5866	72	2013.06.10	8	2
5867	13	2013.06.10	11	2
5868	89	2013.06.10	28	2
5869	12	2013.06.10	28	2
5870	81	2013.06.10	27	1
5871	14	2013.06.11	2	2
5872	60	2013.06.11	17	1
5873	68	2013.06.11	14	1
5874	7	2013.06.11	9	2
5875	66	2013.06.11	16	2
5876	5	2013.06.11	21	1
5877	81	2013.06.11	21	2
5878	28	2013.06.11	17	2
5879	18	2013.06.11	12	1
5880	7	2013.06.12	10	2
5881	78	2013.06.12	2	1
5882	37	2013.06.12	16	1
5883	30	2013.06.12	6	2
5884	6	2013.06.12	25	1
5885	9	2013.06.12	29	2
5886	76	2013.06.12	16	1
5887	88	2013.06.12	11	2
5888	54	2013.06.12	9	1
5889	24	2013.06.12	19	1
5890	17	2013.06.12	9	1
5891	37	2013.06.12	24	1
5892	10	2013.06.12	13	1
5893	54	2013.06.12	27	2
5894	77	2013.06.12	29	1
5895	13	2013.06.12	15	1
5896	22	2013.06.12	10	1
5897	57	2013.06.12	29	1
5898	52	2013.06.12	28	2
5899	29	2013.06.12	24	2
5900	7	2013.06.12	13	2
5901	17	2013.06.12	16	2
5902	1	2013.06.12	9	1
5903	53	2013.06.12	25	1
5904	83	2013.06.12	8	2
5905	79	2013.06.13	2	1
5906	56	2013.06.13	19	2
5907	64	2013.06.13	10	1
5908	35	2013.06.13	1	1
5909	18	2013.06.13	2	1
5910	72	2013.06.13	6	1
5911	16	2013.06.14	21	1
5912	65	2013.06.14	28	1
5913	7	2013.06.14	19	2
5914	71	2013.06.14	20	1
5915	36	2013.06.14	8	2
5916	72	2013.06.15	19	1
5917	63	2013.06.16	12	1
5918	7	2013.06.16	28	2
5919	82	2013.06.16	2	1
5920	45	2013.06.16	7	2
5921	38	2013.06.16	21	2
5922	30	2013.06.16	27	1
5923	5	2013.06.16	19	2
5924	22	2013.06.16	5	1
5925	88	2013.06.16	7	2
5926	78	2013.06.16	16	1
5927	4	2013.06.16	4	1
5928	86	2013.06.16	18	1
5929	60	2013.06.16	18	1
5930	71	2013.06.16	7	1
5931	64	2013.06.16	19	1
5932	47	2013.06.16	5	2
5933	18	2013.06.16	21	2
5934	70	2013.06.16	26	1
5935	90	2013.06.16	4	2
5936	25	2013.06.16	21	1
5937	15	2013.06.16	3	2
5938	41	2013.06.16	28	2
5939	44	2013.06.16	8	1
5940	36	2013.06.16	29	2
5941	34	2013.06.16	8	1
5942	46	2013.06.16	29	1
5943	8	2013.06.16	10	1
5944	81	2013.06.16	22	1
5945	57	2013.06.16	2	1
5946	10	2013.06.16	29	1
5947	29	2013.06.16	22	1
5948	47	2013.06.16	22	1
5949	2	2013.06.16	11	1
5950	69	2013.06.16	27	1
5951	48	2013.06.16	27	1
5952	34	2013.06.16	17	1
5953	25	2013.06.16	19	1
5954	6	2013.06.16	9	1
5955	5	2013.06.16	21	2
5956	27	2013.06.16	25	1
5957	72	2013.06.16	4	1
5958	8	2013.06.16	24	1
5959	25	2013.06.16	11	1
5960	34	2013.06.16	9	1
5961	54	2013.06.17	3	2
5962	8	2013.06.17	23	1
5963	11	2013.06.17	23	2
5964	36	2013.06.17	4	1
5965	14	2013.06.17	12	1
5966	15	2013.06.17	20	2
5967	78	2013.06.17	18	1
5968	53	2013.06.17	17	1
5969	67	2013.06.17	21	2
5970	1	2013.06.17	9	1
5971	76	2013.06.17	18	1
5972	14	2013.06.17	8	1
5973	70	2013.06.17	16	1
5974	43	2013.06.17	9	1
5975	24	2013.06.17	13	2
5976	39	2013.06.17	5	1
5977	60	2013.06.17	9	1
5978	61	2013.06.17	24	2
5979	57	2013.06.17	27	1
5980	91	2013.06.17	30	2
5981	66	2013.06.18	29	2
5982	29	2013.06.18	29	2
5983	48	2013.06.18	22	1
5984	61	2013.06.18	13	1
5985	91	2013.06.18	20	1
5986	8	2013.06.18	9	2
5987	34	2013.06.18	10	1
5988	38	2013.06.18	13	2
5989	10	2013.06.18	2	1
5990	2	2013.06.18	9	1
5991	8	2013.06.18	6	1
5992	57	2013.06.18	2	2
5993	9	2013.06.18	10	1
5994	43	2013.06.18	22	2
5995	34	2013.06.18	21	1
5996	57	2013.06.18	16	1
5997	64	2013.06.18	15	2
5998	49	2013.06.18	3	1
5999	7	2013.06.18	3	1
6000	75	2013.06.18	1	2
6001	69	2013.06.18	30	1
6002	80	2013.06.18	4	1
6003	15	2013.06.18	13	1
6004	7	2013.06.18	25	1
6005	45	2013.06.18	10	2
6006	66	2013.06.18	2	1
6007	77	2013.06.18	30	1
6008	65	2013.06.18	4	1
6009	83	2013.06.18	1	1
6010	86	2013.06.18	14	1
6011	39	2013.06.18	21	2
6012	22	2013.06.18	8	1
6013	34	2013.06.18	14	1
6014	82	2013.06.18	8	2
6015	52	2013.06.18	1	1
6016	46	2013.06.18	25	1
6017	18	2013.06.18	24	1
6018	82	2013.06.18	26	2
6019	27	2013.06.18	15	1
6020	51	2013.06.18	13	2
6021	71	2013.06.18	5	2
6022	41	2013.06.18	9	1
6023	90	2013.06.18	14	1
6024	19	2013.06.18	17	1
6025	7	2013.06.18	9	1
6026	44	2013.06.18	22	2
6027	51	2013.06.18	25	1
6028	42	2013.06.18	13	1
6029	87	2013.06.18	8	2
6030	20	2013.06.19	26	1
6031	87	2013.06.19	14	1
6032	38	2013.06.19	8	1
6033	2	2013.06.19	23	1
6034	39	2013.06.19	5	1
6035	83	2013.06.19	26	1
6036	60	2013.06.19	8	1
6037	17	2013.06.19	28	2
6038	90	2013.06.19	14	1
6039	33	2013.06.19	22	1
6040	45	2013.06.19	12	1
6041	56	2013.06.19	3	1
6042	37	2013.06.19	23	2
6043	40	2013.06.19	11	1
6044	87	2013.06.19	8	1
6045	82	2013.06.19	22	2
6046	91	2013.06.19	22	2
6047	82	2013.06.19	28	1
6048	6	2013.06.20	10	2
6049	72	2013.06.20	6	2
6050	64	2013.06.20	5	1
6051	76	2013.06.20	5	1
6052	87	2013.06.20	6	1
6053	8	2013.06.20	22	1
6054	14	2013.06.20	15	1
6055	44	2013.06.20	21	2
6056	55	2013.06.21	4	1
6057	59	2013.06.21	19	2
6058	17	2013.06.21	19	2
6059	43	2013.06.21	28	1
6060	17	2013.06.21	24	1
6061	59	2013.06.21	19	2
6062	11	2013.06.21	30	2
6063	27	2013.06.21	29	1
6064	33	2013.06.21	30	1
6065	36	2013.06.21	30	1
6066	59	2013.06.21	20	2
6067	89	2013.06.21	17	1
6068	79	2013.06.21	24	1
6069	91	2013.06.21	16	1
6070	55	2013.06.21	7	1
6071	90	2013.06.21	19	2
6072	75	2013.06.21	6	1
6073	20	2013.06.21	13	1
6074	70	2013.06.21	18	2
6075	16	2013.06.21	22	1
6076	92	2013.06.21	16	1
6077	17	2013.06.21	16	2
6078	61	2013.06.21	8	1
6079	77	2013.06.21	20	2
6080	19	2013.06.21	4	1
6081	3	2013.06.21	30	2
6082	79	2013.06.21	30	1
6083	31	2013.06.22	3	2
6084	44	2013.06.22	13	1
6085	84	2013.06.22	6	1
6086	77	2013.06.22	21	2
6087	8	2013.06.22	26	2
6088	62	2013.06.22	7	2
6089	5	2013.06.22	4	1
6090	9	2013.06.22	17	2
6091	62	2013.06.22	26	1
6092	16	2013.06.22	7	1
6093	71	2013.06.22	25	1
6094	47	2013.06.22	26	1
6095	9	2013.06.22	25	1
6096	43	2013.06.22	19	2
6097	19	2013.06.22	21	1
6098	2	2013.06.22	2	1
6099	62	2013.06.22	26	1
6100	43	2013.06.22	16	1
6101	8	2013.06.22	14	1
6102	37	2013.06.22	14	1
6103	24	2013.06.22	9	1
6104	53	2013.06.22	1	1
6105	58	2013.06.22	4	2
6106	3	2013.06.22	17	1
6107	6	2013.06.22	23	1
6108	8	2013.06.22	4	1
6109	59	2013.06.22	16	2
6110	47	2013.06.22	6	1
6111	55	2013.06.23	21	1
6112	25	2013.06.23	24	2
6113	80	2013.06.23	24	1
6114	88	2013.06.23	30	2
6115	36	2013.06.23	11	1
6116	20	2013.06.23	9	1
6117	37	2013.06.23	2	1
6118	23	2013.06.23	3	2
6119	49	2013.06.23	17	2
6120	71	2013.06.23	19	1
6121	36	2013.06.23	24	2
6122	54	2013.06.24	6	2
6123	48	2013.06.24	22	1
6124	9	2013.06.24	1	2
6125	18	2013.06.24	22	2
6126	34	2013.06.24	22	1
6127	75	2013.06.24	17	1
6128	91	2013.06.24	4	2
6129	20	2013.06.24	8	2
6130	12	2013.06.24	28	1
6131	9	2013.06.24	25	1
6132	72	2013.06.24	9	2
6133	64	2013.06.24	25	1
6134	23	2013.06.24	24	2
6135	16	2013.06.24	20	2
6136	14	2013.06.24	3	1
6137	15	2013.06.24	19	1
6138	23	2013.06.24	22	1
6139	45	2013.06.24	24	1
6140	7	2013.06.24	16	2
6141	81	2013.06.24	29	1
6142	56	2013.06.24	26	1
6143	66	2013.06.24	19	2
6144	20	2013.06.24	2	1
6145	91	2013.06.24	19	1
6146	90	2013.06.24	21	2
6147	58	2013.06.24	1	2
6148	31	2013.06.24	25	1
6149	48	2013.06.24	20	1
6150	81	2013.06.24	24	1
6151	44	2013.06.24	14	1
6152	10	2013.06.24	12	1
6153	83	2013.06.24	24	1
6154	35	2013.06.24	30	1
6155	73	2013.06.25	13	1
6156	49	2013.06.25	12	2
6157	92	2013.06.25	29	2
6158	82	2013.06.25	7	1
6159	60	2013.06.25	4	2
6160	3	2013.06.25	29	1
6161	88	2013.06.25	5	1
6162	6	2013.06.25	22	1
6163	78	2013.06.25	4	1
6164	27	2013.06.25	27	2
6165	92	2013.06.25	17	2
6166	9	2013.06.25	28	1
